"","year","qh","qc"
"1",1977,0.727955891983584,0.76254753745161
"2",1977,0.807807729113847,0.664046944584697
"3",1977,0.693693515611812,0.745543350698426
"4",1977,0.761196528561413,0.645168890478089
"5",1977,0.845514453016222,0.611136562423781
"6",1977,0.782643293263391,0.725850341375917
"7",1977,0.809213962173089,0.696924504125491
"8",1977,0.756176876835525,0.687748385593295
"9",1977,0.847819519229233,0.622207487700507
"10",1977,0.770541343837976,0.584981626598164
"11",1977,0.719626296777278,0.653945400146767
"12",1977,0.659085060469806,0.700536422431469
"13",1977,0.743377916980535,0.699609145754948
"14",1977,0.749287583865225,0.757918591145426
"15",1977,0.841927153291181,0.584158759796992
"16",1977,0.827973968815058,0.720762178534642
"17",1977,0.73905823752284,0.67014108155854
"18",1977,0.793045151745901,0.728493232978508
"19",1977,0.75459758983925,0.714461225550622
"20",1977,0.857673805439845,0.639900544891134
"21",1977,0.740623094607145,0.750040867831558
"22",1977,0.698249229928479,0.709391575539485
"23",1977,0.697854357538745,0.754385982872918
"24",1977,0.786806904710829,0.669597921893001
"25",1977,0.827860576566309,0.729570300318301
"26",1977,0.797123271273449,0.625207865610719
"27",1977,0.807951250346377,0.727047790773213
"28",1977,0.833329888992012,0.720460935030133
"29",1977,0.673418646212667,0.696686388459057
"30",1977,0.706675441237167,0.744260815205052
"31",1977,0.802197496872395,0.755535274976864
"32",1977,0.80669411458075,0.704253485659137
"33",1977,0.718471782747656,0.657961635384709
"34",1977,0.76193076861091,0.694174555595964
"35",1977,0.779200830729678,0.692054891493171
"36",1977,0.796803840901703,0.593208695761859
"37",1977,0.833588633220643,0.570219345623627
"38",1977,0.774242094485089,0.685872786911204
"39",1977,0.753281235927716,0.737197721842676
"40",1977,0.807824218878523,0.720241767819971
"41",1977,0.689984754892066,0.697088959626853
"42",1977,0.846010938286781,0.69369206763804
"43",1977,0.796582860872149,0.637649839278311
"44",1977,0.781585212098435,0.59653135528788
"45",1977,0.710916415555403,0.674266809830442
"46",1977,0.850555288139731,0.71355084516108
"47",1977,0.775862605776638,0.706264865584671
"48",1977,0.816463703522459,0.693081014091149
